timestamp,pid,process_name,parent_process,cpu_usage,cpu_std,memory_usage,memory_delta,runtime,cpu_per_second,child_process_count
2026-03-12 15:35:59,17152,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.54,0.0,58,0.0,0
2026-03-12 15:35:59,17168,svchost.exe,services.exe,0.0,0,0.11,0.0,14364,0.0,0
2026-03-12 15:35:59,17256,SecurityHealthSystray.exe,explorer.exe,0.0,0,0.08,0.0,111,0.0,0
2026-03-12 15:35:59,17304,NVIDIA Overlay.exe,NVIDIA Overlay.exe,0.0,0,0.15,0.0,117,0.0,0
2026-03-12 15:35:59,17480,Widgets.exe,svchost.exe,0.0,0,0.36,0.0,122,0.0,1
2026-03-12 15:35:59,17704,EpicGamesLauncher.exe,explorer.exe,0.0,0,0.91,0.0,71,0.0,2
2026-03-12 15:35:59,17716,svchost.exe,services.exe,0.0,0,0.09,0.0,14385,0.0,0
2026-03-12 15:35:59,17804,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.13,0.0,59,0.0,0
2026-03-12 15:35:59,17832,NisSrv.exe,services.exe,0.0,0,0.09,0.0,59776,0.0,0
2026-03-12 15:35:59,17884,svchost.exe,services.exe,0.0,0,0.19,0.0,59778,0.0,0
2026-03-12 15:35:59,17940,svchost.exe,services.exe,0.0,0,0.07,0.0,59778,0.0,0
2026-03-12 15:35:59,18192,dwm.exe,winlogon.exe,0.0,0,1.0,0.0,13692,0.0,0
2026-03-12 15:35:59,18300,Code.exe,Code.exe,0.0,0,0.3,0.0,105,0.0,0
2026-03-12 15:35:59,18400,svchost.exe,services.exe,0.0,0,0.11,0.0,59773,0.0,0
2026-03-12 15:35:59,18484,svchost.exe,services.exe,0.0,0,0.12,0.0,14341,0.0,0
2026-03-12 15:35:59,18576,ipf_helper.exe,ipf_uf.exe,0.0,0,0.05,0.0,130,0.0,0
2026-03-12 15:35:59,18680,SecurityHealthService.exe,services.exe,0.0,0,0.18,0.0,59772,0.0,0
2026-03-12 15:35:59,19136,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.6,0.0,61,0.0,0
2026-03-12 15:35:59,19140,AsusOptimizationStartupTask.exe,AsusOptimization.exe,0.0,0,0.14,0.0,131,0.0,0
2026-03-12 15:35:59,19420,WidgetService.exe,svchost.exe,0.0,0,0.21,0.0,67,0.0,0
2026-03-12 15:35:59,19552,svchost.exe,services.exe,0.0,0,0.15,0.0,14335,0.0,0
2026-03-12 15:35:59,19600,svchost.exe,services.exe,0.0,0,0.06,0.0,14096,0.0,0
2026-03-12 15:35:59,19664,CrossDeviceResume.exe,sihost.exe,0.0,0,0.47,0.0,129,0.0,0
2026-03-12 15:35:59,19792,FileSyncHelper.exe,services.exe,0.0,0,0.18,0.0,14362,0.0,0
2026-03-12 15:35:59,20296,EpicWebHelper.exe,EpicGamesLauncher.exe,0.0,0,0.22,0.0,73,0.0,0
2026-03-12 15:35:59,20348,SearchFilterHost.exe,SearchIndexer.exe,0.0,0,0.07,0.0,88,0.0,0
2026-03-12 15:35:59,20596,OneDrive.exe,explorer.exe,0.0,0,1.08,0.0,111,0.0,0
2026-03-12 15:35:59,20632,taskhostw.exe,svchost.exe,0.0,0,0.11,0.0,132,0.0,0
2026-03-12 15:35:59,20668,ctfmon.exe,svchost.exe,0.0,0,0.2,0.0,121,0.0,0
2026-03-12 15:35:59,20812,uihost.exe,servicehost.exe,0.0,0,0.17,0.0,133,0.0,0
2026-03-12 15:35:59,21456,unsecapp.exe,svchost.exe,0.0,0,0.06,0.0,14339,0.0,0
2026-03-12 15:35:59,21540,Notion.exe,Notion.exe,0.0,0,0.44,0.0,81,0.0,0
2026-03-12 15:35:59,21644,AsusOSD.exe,Unknown,0.0,0,0.08,0.0,72,0.0,0
2026-03-12 15:35:59,21688,powershell.exe,Code.exe,0.0,0,0.45,0.0,104,0.0,0
2026-03-12 15:35:59,21728,RuntimeBroker.exe,svchost.exe,0.0,0,0.09,0.0,68,0.0,0
2026-03-12 15:35:59,21784,svchost.exe,services.exe,0.0,0,0.07,0.0,133,0.0,0
2026-03-12 15:35:59,21820,RuntimeBroker.exe,svchost.exe,0.0,0,0.09,0.0,74,0.0,0
2026-03-12 15:35:59,21996,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.06,0.0,74,0.0,0
2026-03-12 15:35:59,22192,Notion.exe,Notion.exe,31.2,0,2.65,0.0,82,0.3794,0
2026-03-12 15:35:59,22264,BraveUpdate.exe,svchost.exe,0.0,0,0.01,0.0,133,0.0,0
2026-03-12 15:35:59,22268,svchost.exe,services.exe,0.0,0,0.18,0.0,128,0.0,0
2026-03-12 15:35:59,22328,fontdrvhost.exe,winlogon.exe,0.0,0,0.06,0.0,13697,0.0,0
2026-03-12 15:35:59,22708,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.12,0.0,125,0.0,0
2026-03-12 15:35:59,22756,Notion.exe,Notion.exe,0.0,0,0.7,0.0,83,0.0,0
2026-03-12 15:35:59,23160,svchost.exe,services.exe,0.0,0,0.23,0.0,134,0.0,0
2026-03-12 15:35:59,23256,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.04,0.0,73,0.0,0
2026-03-12 15:35:59,23460,dllhost.exe,svchost.exe,0.0,0,0.11,0.0,127,0.0,0
